id_cliente;id_pedido;id_motivo_devolucao;quantidade;dt_devolucao
54100;119974;5;2;07/06/2024
21478;307362;8;4;29/01/2024
193918;155014;7;1;08/07/2024
53823;197607;2;3;20/05/2024
86034;317195;2;2;15/08/2024
57512;257396;2;3;15/02/2024
62198;300145;3;3;24/01/2024
10814;251757;9;4;08/01/2024
185033;293674;3;5;04/03/2024
114529;230435;2;4;27/10/2024
89687;241250;6;5;23/05/2024
24331;253895;2;5;26/08/2024
79522;41595;5;2;02/05/2024
130846;112757;4;5;05/07/2024
130469;343723;1;5;28/01/2024
81169;21939;6;1;15/07/2024
15742;268226;9;1;14/06/2024
77262;69537;5;1;13/07/2024
164130;84041;8;5;18/01/2024
89187;236607;2;2;14/06/2024
75656;14726;5;3;20/03/2024
67734;297959;9;1;03/04/2024
130426;2686;1;4;24/02/2024
51648;315024;7;1;23/09/2024
10631;321482;1;1;15/11/2024
187288;227037;7;4;03/01/2024
38713;102265;9;1;20/01/2024
192292;100651;1;5;22/02/2024
160558;128392;3;2;17/09/2024
90840;340787;8;3;30/08/2024
82370;268429;2;2;10/11/2024
58282;151280;9;3;28/04/2024
39758;153756;9;1;18/07/2024
30766;306913;6;4;09/11/2024
89079;13576;5;5;16/02/2024
134712;2092;4;4;11/04/2024
12039;296532;5;4;23/04/2024
187200;342921;4;3;21/04/2024
74064;159575;9;3;21/10/2024
88599;332369;6;1;10/11/2024
49492;177124;9;3;12/01/2024
10972;173993;4;1;20/04/2024
157212;301510;7;4;14/03/2024
154948;296214;5;4;25/04/2024
110446;198244;8;2;04/02/2024
45802;214660;2;3;07/04/2024
127611;313043;4;5;10/07/2024
149084;198344;8;4;30/07/2024
154861;70515;6;3;14/04/2024
193301;252043;1;4;03/09/2024
46832;202557;9;5;13/04/2024
102864;181239;5;1;18/08/2024
92611;72223;3;2;08/05/2024
166076;263657;9;5;05/09/2024
62493;36416;3;2;29/08/2024
165292;9875;5;2;03/01/2024
6025;280003;1;4;03/03/2024
174875;348538;2;2;08/07/2024
104183;74589;2;1;28/09/2024
64345;187115;3;5;04/06/2024
103013;130655;7;4;10/07/2024
70099;347345;8;2;14/01/2024
8527;88190;7;3;28/01/2024
115137;6309;7;2;02/09/2024
13468;304816;3;3;21/10/2024
53602;173789;3;1;21/07/2024
92706;130150;4;1;02/07/2024
5982;270039;7;1;27/03/2024
112470;130041;6;1;21/01/2024
41298;318158;7;2;29/01/2024
134825;123317;4;5;24/01/2024
38242;101977;2;2;23/08/2024
11367;217830;6;3;24/01/2024
19429;143262;2;1;22/02/2024
106735;85367;3;1;08/07/2024
15119;41958;5;5;05/11/2024
189340;157098;3;3;07/01/2024
171668;34209;9;5;31/07/2024
131561;7574;5;2;02/02/2024
114690;277773;2;2;08/07/2024
31632;29134;7;5;04/10/2024
111063;146008;8;5;02/10/2024
122315;144222;5;1;13/04/2024
154030;9265;7;1;12/04/2024
145962;30431;6;4;17/03/2024
57912;203216;9;5;09/11/2024
38968;81861;9;4;28/01/2024
9381;68301;4;4;06/06/2024
29878;159301;4;1;06/04/2024
40475;14636;6;2;25/10/2024
133541;206914;5;5;17/06/2024
110472;278048;8;4;20/07/2024
49547;60982;9;2;29/04/2024
71135;329223;6;1;26/03/2024
93512;145524;2;2;09/05/2024
175953;44031;8;5;13/03/2024
50731;27559;1;5;16/07/2024
158639;330378;1;2;23/01/2024
93250;283179;3;5;20/06/2024
23771;54936;1;5;07/05/2024
30064;219762;4;2;23/01/2024
96639;179297;3;4;20/08/2024
60348;349438;1;4;15/02/2024
40049;247633;4;2;17/02/2024
5504;300478;6;3;13/10/2024
193391;109622;7;1;03/04/2024
45970;252305;8;4;29/05/2024
152497;62318;8;5;06/11/2024
159803;50875;2;1;23/04/2024
154092;155034;8;2;01/02/2024
132622;77814;6;2;29/04/2024
32284;246970;5;3;23/07/2024
143172;169098;6;2;16/09/2024
54690;9728;3;3;23/08/2024
163308;278900;3;4;30/04/2024
62216;190291;6;2;01/02/2024
93599;281670;3;1;02/11/2024
20361;282350;2;1;09/08/2024
79741;187554;8;4;18/09/2024
80498;23150;8;3;25/02/2024
171019;52998;9;4;24/04/2024
149470;244277;5;2;30/03/2024
115505;12857;9;2;29/07/2024
41086;320708;2;3;02/05/2024
61887;38923;1;1;24/05/2024
29846;3172;5;5;02/03/2024
92162;261505;2;5;17/09/2024
100214;58945;1;1;06/10/2024
96879;270126;2;2;12/02/2024
175094;134602;9;3;11/01/2024
125372;285760;3;2;18/02/2024
66845;255957;1;2;19/08/2024
44347;166703;2;4;05/07/2024
79191;13472;2;2;09/10/2024
69203;223584;5;4;11/03/2024
158583;258851;4;2;25/08/2024
103210;215234;2;2;17/10/2024
130013;55872;2;3;23/06/2024
135818;318332;1;1;09/06/2024
193269;85741;1;5;05/01/2024
177934;159051;4;1;14/10/2024
154555;50562;7;1;03/11/2024
85892;331799;9;3;11/05/2024
83984;43419;1;4;23/02/2024
36100;238744;6;4;04/06/2024
32728;75809;2;1;25/01/2024
106027;206942;1;4;19/08/2024
59911;99243;2;3;28/04/2024
189858;175837;7;5;01/09/2024
112332;345435;7;5;07/11/2024
26692;210311;3;5;21/03/2024
147198;140431;4;5;26/07/2024
75186;274964;7;5;10/05/2024
177645;13356;7;4;24/10/2024
158287;162378;2;3;24/03/2024
85846;236853;1;1;11/11/2024
151147;143145;2;4;27/09/2024
56852;9838;8;2;22/09/2024
11719;276985;1;2;20/06/2024
159866;166182;9;4;07/09/2024
64251;209093;8;1;22/02/2024
175295;305984;8;3;18/06/2024
169058;189370;8;3;12/06/2024
54571;326195;4;3;06/10/2024
138650;197375;5;2;07/02/2024
75404;16244;1;2;24/02/2024
113188;344051;3;5;17/03/2024
148894;207089;9;1;14/08/2024
170790;128301;1;4;12/05/2024
174931;114700;7;5;09/03/2024
38650;207015;9;5;02/03/2024
140193;76725;9;3;20/08/2024
64753;39782;3;5;11/10/2024
23768;18999;2;5;04/09/2024
120065;316107;9;2;16/03/2024
68127;223886;6;4;03/04/2024
6966;172313;8;4;11/02/2024
179544;336682;1;3;14/08/2024
17155;323356;3;2;24/02/2024
63938;328886;7;1;12/10/2024
7731;312132;7;2;27/08/2024
128458;68407;9;5;05/09/2024
143562;16008;8;4;07/09/2024
53687;122123;1;4;02/03/2024
105594;11071;4;3;12/08/2024
56379;254701;6;2;30/06/2024
44292;252587;3;2;11/08/2024
101487;170378;5;2;28/06/2024
18842;83639;9;4;26/07/2024
108757;90464;7;4;11/01/2024
186520;175517;6;5;09/08/2024
179809;318580;7;4;16/04/2024
86352;285715;4;3;16/08/2024
37721;326976;7;5;23/08/2024
67054;293083;2;1;02/06/2024
16690;310628;9;4;04/07/2024
183587;285303;2;4;31/10/2024
57469;136235;6;2;07/06/2024
159638;73058;5;1;31/05/2024
10409;161458;5;3;02/01/2024
164000;280774;3;3;05/03/2024
180782;458;5;1;24/05/2024
85540;286228;4;5;12/03/2024
150527;20442;6;1;06/06/2024
83168;134997;9;3;10/05/2024
70348;200941;3;2;14/01/2024
124862;278598;4;1;29/04/2024
103403;18779;2;1;08/03/2024
45513;84669;7;4;30/01/2024
143182;36668;1;2;23/06/2024
119948;144323;5;2;13/11/2024
151811;94277;9;1;26/01/2024
136282;212957;3;3;29/07/2024
121493;257779;6;4;04/04/2024
33419;138903;5;1;20/02/2024
51205;207734;6;1;03/10/2024
5838;13595;9;2;14/09/2024
14794;204044;3;5;10/10/2024
122899;246831;8;4;28/09/2024
11603;267515;3;5;14/01/2024
90117;154869;1;3;05/04/2024
23871;247183;8;2;22/04/2024
164217;271865;7;4;15/07/2024
92470;277631;4;3;10/01/2024
137457;7791;4;3;24/03/2024
20187;109245;5;2;29/07/2024
57025;228242;7;5;28/01/2024
10352;10901;8;4;12/05/2024
17172;2838;2;4;06/08/2024
120857;342477;1;2;01/09/2024
167742;12637;5;3;11/09/2024
103288;81330;1;5;16/05/2024
53142;278722;5;4;04/06/2024
111516;107178;3;2;01/03/2024
34774;83103;9;4;03/01/2024
34367;166879;2;1;17/07/2024
189372;226172;5;2;23/10/2024
131620;218864;9;2;03/10/2024
49221;65796;4;1;04/02/2024
127548;244374;2;4;03/08/2024
99976;298777;7;5;12/05/2024
142398;74182;9;1;10/04/2024
35459;154094;7;3;24/08/2024
107182;126590;7;3;25/04/2024
153395;324639;2;5;26/08/2024
23623;305593;7;4;02/08/2024
87334;108333;2;2;12/09/2024
21614;70027;9;4;04/09/2024
108461;123993;7;2;04/02/2024
162985;216725;4;4;04/01/2024
34465;77680;6;5;22/02/2024
44794;21331;5;5;09/04/2024
63254;344579;5;2;17/05/2024
139526;52980;8;1;22/07/2024
102049;92009;4;1;04/09/2024
18418;55639;8;1;04/06/2024
136798;60117;7;5;11/01/2024
107452;196321;8;5;03/08/2024
125134;84710;9;3;05/02/2024
39947;314081;4;4;29/02/2024
17104;141483;9;5;16/02/2024
22604;200877;8;4;05/09/2024
29435;206637;3;3;14/10/2024
86901;264730;6;5;07/05/2024
94950;201205;7;4;14/11/2024
74953;172579;3;3;06/04/2024
96383;157724;4;4;27/06/2024
71055;35485;9;2;24/05/2024
65517;77527;9;1;23/07/2024
93015;306817;3;3;05/09/2024
23540;14746;6;4;12/08/2024
56374;296271;2;5;18/05/2024
61543;302715;5;2;18/02/2024
179105;52;1;1;28/02/2024
17703;213602;4;1;25/06/2024
108870;344850;2;2;04/06/2024
179455;129203;1;5;31/03/2024
102109;133936;6;1;11/11/2024
72285;207582;3;3;10/05/2024
162678;265753;9;1;04/01/2024
106973;108167;6;5;12/07/2024
17678;45539;7;2;15/02/2024
83976;222822;7;1;03/07/2024
180291;184039;1;2;07/09/2024
102500;221474;4;1;01/11/2024
153884;27402;7;2;06/09/2024
9820;249582;4;5;02/06/2024
71402;227724;4;5;12/09/2024
22995;98648;5;1;15/11/2024
173268;101268;4;2;01/10/2024
120082;265555;2;1;16/09/2024
180545;73820;2;2;15/10/2024
150104;183602;7;3;28/08/2024
54612;105635;2;3;09/05/2024
69152;312212;7;2;13/07/2024
93262;338894;6;5;28/08/2024
78985;246798;8;3;03/08/2024
9382;204443;3;1;14/04/2024
87310;122404;8;4;03/05/2024
45371;41862;7;3;09/01/2024
49163;187961;5;5;24/05/2024
179680;49217;8;5;10/09/2024
100645;102719;2;3;21/10/2024
20978;278844;5;4;11/08/2024
185057;221499;1;4;01/03/2024
86564;60338;3;2;27/09/2024
162037;238054;2;2;01/01/2024
1355;39318;8;4;12/09/2024
124226;199430;4;4;06/08/2024
95459;173310;7;5;25/02/2024
42082;326222;1;2;21/10/2024
112299;45217;6;5;09/03/2024
131711;143412;2;3;06/03/2024
187891;125930;8;3;14/05/2024
93472;124000;7;1;25/06/2024
61073;330876;5;5;21/03/2024
117674;273704;9;3;25/03/2024
87815;122252;3;4;02/01/2024
19442;41912;8;1;22/10/2024
46842;126664;2;3;11/01/2024
126827;143641;3;2;19/02/2024
49933;212594;3;3;09/05/2024
5978;242296;9;3;06/05/2024
136027;86626;2;2;13/01/2024
161142;90691;7;5;05/01/2024
90504;78235;1;2;22/02/2024
163776;107807;7;1;14/06/2024
144423;220086;6;1;07/10/2024
65053;297755;6;4;15/10/2024
135654;202163;5;2;05/07/2024
19169;137402;7;1;21/10/2024
75195;248360;1;3;01/06/2024
65132;292299;1;4;11/09/2024
11210;72766;2;5;22/08/2024
12252;131423;3;2;11/09/2024
73593;267084;8;2;07/10/2024
95955;31412;8;2;04/04/2024
92999;230938;2;4;23/06/2024
67253;58343;1;1;19/08/2024
6828;116814;6;4;08/10/2024
42461;90546;7;2;17/10/2024
127362;339201;3;2;25/08/2024
30521;276871;7;3;29/03/2024
105639;345310;2;3;15/01/2024
91158;102170;7;4;06/09/2024
178161;104507;5;2;14/02/2024
70627;10601;1;2;03/01/2024
131522;240239;2;1;13/07/2024
157171;51328;5;2;24/10/2024
159515;229719;7;2;05/06/2024
119653;269464;9;3;23/09/2024
34155;328675;5;3;16/09/2024
174984;101530;2;4;01/08/2024
190332;98427;1;4;08/06/2024
194168;74450;7;1;14/04/2024
75661;66351;3;4;04/03/2024
63639;325232;7;3;16/01/2024
160092;65442;3;4;25/10/2024
80667;133583;2;4;19/02/2024
188576;299513;2;3;16/04/2024
37161;136224;7;2;29/01/2024
14367;46789;3;2;20/07/2024
15340;308685;4;5;11/09/2024
13416;317214;4;1;02/11/2024
107377;104966;2;5;25/01/2024
109428;108152;4;3;06/08/2024
24110;315529;4;2;07/09/2024
63499;88826;5;5;07/08/2024
74545;34244;5;2;05/11/2024
18190;155111;6;3;07/02/2024
161159;243618;4;1;08/08/2024
65774;98760;5;2;19/10/2024
154383;79233;2;3;19/06/2024
138479;271140;8;1;08/10/2024
90255;274557;3;1;23/01/2024
132226;52219;7;2;04/03/2024
55862;142980;8;5;16/07/2024
45669;32866;2;1;08/08/2024
141217;144527;5;5;26/09/2024
141319;32028;5;1;24/07/2024
83339;193794;3;3;23/07/2024
34986;117584;1;1;28/05/2024
146052;240844;4;1;13/08/2024
127893;42363;2;3;14/02/2024
98837;134714;3;5;04/05/2024
161581;306829;9;1;28/04/2024
191364;71548;6;4;02/01/2024
29087;155039;7;1;15/07/2024
76948;88010;4;2;05/04/2024
46814;38335;2;1;13/10/2024
165647;134115;9;4;28/04/2024
162718;229734;1;5;10/07/2024
144917;203337;9;1;07/07/2024
119651;281127;5;1;09/09/2024
13472;225967;5;4;30/01/2024
128596;127472;3;3;02/07/2024
167033;10861;1;5;13/08/2024
64749;51204;3;5;26/01/2024
137426;166575;6;5;10/03/2024
123346;306091;2;5;12/07/2024
107756;275576;5;1;28/04/2024
159013;108458;8;4;09/09/2024
69870;99061;7;2;19/05/2024
79055;174316;5;5;21/02/2024
184143;158398;8;3;19/04/2024
149270;174979;7;4;13/10/2024
41321;654;8;3;29/06/2024
133484;208335;6;1;12/03/2024
148198;19655;3;4;16/01/2024
34411;105140;7;4;21/02/2024
159959;300204;1;5;10/03/2024
87191;72555;9;1;06/09/2024
117890;139296;2;1;27/05/2024
45120;50558;2;3;07/01/2024
68472;145500;4;3;15/06/2024
92375;280966;4;5;19/04/2024
114956;92245;2;5;12/04/2024
1583;78119;9;1;07/04/2024
145175;81677;3;3;21/02/2024
193138;129165;7;3;29/01/2024
67041;95355;7;3;08/10/2024
187270;283781;2;3;12/03/2024
183865;292528;2;5;19/09/2024
25419;99395;5;5;18/09/2024
26736;16922;3;1;12/03/2024
19651;221747;4;2;31/03/2024
138560;287484;6;2;05/05/2024
34600;136933;6;4;13/05/2024
35113;268523;4;5;07/07/2024
85572;72322;1;3;07/05/2024
94520;66933;8;3;31/10/2024
109933;169574;3;5;06/10/2024
19854;316786;7;5;12/09/2024
79318;261330;6;2;24/09/2024
42872;113114;3;4;17/08/2024
170548;20798;6;3;30/07/2024
24299;267726;2;4;21/04/2024
55893;124251;1;4;13/11/2024
108880;126463;7;4;18/02/2024
42802;301961;5;3;05/10/2024
67076;145620;9;3;14/07/2024
119978;178131;3;5;19/09/2024
15715;170099;5;4;09/11/2024
171264;112254;1;2;18/02/2024
188249;303895;8;5;09/03/2024
7442;36901;4;5;04/07/2024
39599;325678;3;1;21/03/2024
60100;309824;1;1;16/10/2024
25631;161334;3;4;18/05/2024
129503;88434;9;1;30/09/2024
122355;22330;1;3;14/10/2024
158509;113575;5;1;13/09/2024
60694;245522;1;4;27/04/2024
45574;204684;8;1;05/11/2024
80746;205232;7;5;26/06/2024
161468;44728;8;2;18/06/2024
88694;242309;7;3;07/07/2024
73517;48555;3;1;13/09/2024
54214;67792;1;3;18/03/2024
26442;247493;9;3;22/03/2024
184157;215252;1;3;14/01/2024
152759;222978;7;4;13/02/2024
78930;99125;9;4;16/05/2024
156537;265359;5;5;01/04/2024
68703;54727;7;4;10/11/2024
2868;298703;9;2;07/10/2024
43708;146391;1;1;28/06/2024
13543;46915;6;4;19/07/2024
84689;102366;4;4;03/10/2024
128302;173173;8;4;02/09/2024
144499;4439;8;1;14/02/2024
38834;23629;8;1;14/04/2024
120361;62327;1;2;14/09/2024
148563;217614;2;3;01/05/2024
10356;170731;2;5;03/03/2024
62518;171012;4;2;10/07/2024
36643;126788;1;1;26/02/2024
178687;179875;8;4;14/06/2024
30740;263243;8;3;24/04/2024
113044;299143;5;3;16/08/2024
24950;263415;9;1;17/05/2024
178451;261795;6;1;19/06/2024
12560;299100;6;4;12/11/2024
96739;206307;7;5;14/07/2024
7828;61325;5;5;30/10/2024
114119;151182;2;4;02/05/2024
33466;150279;6;3;16/09/2024
68413;18649;8;4;25/04/2024
34217;55358;6;3;19/07/2024
138096;168926;2;2;12/02/2024
45759;3581;6;3;17/07/2024
118687;83149;1;2;26/07/2024
6268;281789;5;1;19/03/2024
78214;18087;8;1;05/02/2024
29680;145278;1;3;20/01/2024
116937;334083;5;1;02/10/2024
83715;241780;3;5;31/07/2024
130639;228010;1;1;14/09/2024
112342;238435;7;4;07/05/2024
73789;285975;1;4;24/06/2024
86517;103356;8;5;23/04/2024
101976;182532;7;1;14/11/2024
185650;277910;2;2;09/07/2024
57775;230516;5;2;08/11/2024
47238;346021;3;1;05/01/2024
163093;144407;4;2;21/01/2024
37657;110518;6;1;03/07/2024
117038;326496;9;1;22/04/2024
95350;190504;1;2;07/07/2024
67854;87183;3;3;01/02/2024
17628;138930;3;1;29/03/2024
79277;302316;3;4;21/08/2024
139167;73769;9;4;19/05/2024
105304;239322;6;1;11/03/2024
68042;214154;1;1;28/01/2024
74547;142806;4;3;28/09/2024
97598;18253;6;1;07/05/2024
91044;125104;2;1;05/05/2024
98221;206810;9;3;06/04/2024
138466;278558;3;5;03/03/2024
144512;11773;4;5;03/08/2024
17362;119105;1;4;12/01/2024
12139;232594;8;3;22/04/2024
135058;31436;9;3;23/02/2024
126184;29866;5;5;17/03/2024
62694;200430;9;2;06/09/2024
68761;69137;5;2;03/11/2024
164806;247683;7;1;17/04/2024
162966;181249;9;3;04/08/2024
125620;160009;1;5;13/03/2024
130861;305078;1;5;03/03/2024
44917;68819;6;4;28/08/2024
54481;118582;9;2;26/09/2024
176137;315551;2;2;19/05/2024
86902;202912;5;1;06/07/2024
108795;342594;2;5;26/03/2024
164357;284623;5;1;02/06/2024
58423;62773;1;2;22/06/2024
105915;158842;1;5;02/11/2024
15149;49662;6;5;21/03/2024
65054;255024;1;1;12/07/2024
93906;347790;4;4;14/11/2024
112329;144453;8;2;12/09/2024
127156;255359;9;5;06/04/2024
16104;121356;7;5;29/01/2024
143099;258454;9;5;28/02/2024
53555;136753;7;5;12/06/2024
153388;1124;3;2;07/02/2024
89889;14144;9;4;30/09/2024
55696;120890;3;4;22/08/2024
185479;272894;6;2;26/10/2024
146656;323898;2;4;12/10/2024
99575;2170;7;5;22/04/2024
140574;282829;2;1;21/04/2024
48106;73500;6;5;13/02/2024
183671;132308;9;1;17/03/2024
175502;306744;7;5;03/07/2024
178192;54594;2;2;16/07/2024
147057;222050;6;2;07/08/2024
6212;8078;3;4;26/01/2024
61686;170155;4;3;23/09/2024
22748;282505;7;4;12/06/2024
27590;92182;7;2;30/09/2024
124711;348323;3;1;18/08/2024
62469;69964;3;5;17/05/2024
7551;236788;6;4;28/10/2024
23763;122585;8;2;29/03/2024
88530;314796;4;3;13/02/2024
120241;134859;5;3;04/03/2024
103078;213434;9;1;04/11/2024
104741;267616;6;3;13/02/2024
157215;38734;8;1;24/04/2024
14066;76337;4;5;12/03/2024
179588;147195;3;2;26/08/2024
77165;346707;3;2;07/07/2024
130692;149952;8;1;05/01/2024
41329;279039;5;4;15/11/2024
98758;76269;1;1;19/02/2024
111077;319216;8;5;13/03/2024
194206;245810;6;1;23/10/2024
163083;296734;4;5;08/09/2024
169108;201456;9;5;03/10/2024
153266;45340;1;2;05/02/2024
22798;210596;5;2;12/10/2024
110792;307042;6;1;19/08/2024
163030;330831;7;5;08/05/2024
89296;14162;3;3;04/01/2024
68195;122417;5;4;10/10/2024
168634;344789;3;3;13/02/2024
108575;86660;8;4;19/03/2024
143914;53772;3;5;08/06/2024
164920;43381;5;2;27/03/2024
24406;47192;2;1;12/02/2024
68855;132992;4;5;06/02/2024
102467;5042;9;5;31/03/2024
133521;330454;8;1;28/09/2024
45098;219126;8;3;19/04/2024
163577;173525;2;2;21/05/2024
48516;242365;5;5;06/10/2024
165256;138039;7;5;21/07/2024
75287;231716;4;3;07/04/2024
108058;53810;3;1;31/07/2024
14187;284920;1;4;10/11/2024
15895;339902;6;1;14/02/2024
143003;242309;3;5;17/03/2024
36730;92097;4;1;19/01/2024
99335;310074;7;4;16/03/2024
180763;340448;1;2;25/03/2024
188998;342677;5;2;26/08/2024
135549;244963;2;4;31/05/2024
110829;228936;9;4;30/05/2024
189758;54402;7;3;03/09/2024
36894;195304;5;4;28/02/2024
16934;123656;8;5;22/08/2024
182487;221696;2;3;21/02/2024
145097;200413;3;4;08/09/2024
173511;55893;3;2;10/09/2024
20323;70585;5;2;10/09/2024
19530;310265;8;4;26/08/2024
71691;331837;8;5;08/06/2024
73959;323065;7;2;22/03/2024
1315;330223;9;1;05/10/2024
29442;209868;4;3;11/10/2024
35392;297045;5;5;17/04/2024
167843;297577;9;5;24/09/2024
62659;216303;3;5;21/09/2024
59362;74605;2;2;07/09/2024
176381;242990;8;4;05/10/2024
172616;260970;2;5;14/02/2024
7471;169936;4;1;03/05/2024
87715;37668;4;1;15/08/2024
150031;311949;3;4;20/05/2024
159699;236915;7;5;26/04/2024
2068;312734;3;1;02/04/2024
15162;287145;4;1;10/10/2024
78828;38940;6;1;12/05/2024
14498;186253;1;3;18/07/2024
69585;197682;1;5;30/09/2024
125161;301599;8;5;06/03/2024
55082;257533;4;5;05/04/2024
89335;33827;3;2;12/07/2024
49005;320034;7;2;30/06/2024
118190;301028;1;1;21/04/2024
146932;152276;8;1;15/02/2024
72568;262897;8;3;07/11/2024
67123;18451;5;2;22/08/2024
48162;245676;6;4;24/03/2024
132441;284067;8;4;31/10/2024
38157;181028;6;2;07/10/2024
51549;150006;2;3;18/09/2024
94935;261732;8;4;03/05/2024
117055;342386;3;4;12/02/2024
28855;281567;5;5;02/01/2024
157486;19055;5;1;31/10/2024
39903;192317;8;4;09/08/2024
2413;59045;1;1;16/10/2024
193798;182220;8;3;05/03/2024
12587;56125;5;5;05/11/2024
184078;318715;9;3;30/01/2024
25304;185312;9;2;07/07/2024
186997;227272;2;5;17/05/2024
109985;135830;4;5;15/09/2024
12680;93106;7;5;14/09/2024
126355;136310;5;5;10/04/2024
64730;331116;6;1;07/09/2024
109492;241389;7;3;05/11/2024
54222;170820;9;1;05/03/2024
17258;206218;8;1;29/07/2024
355;248380;9;1;16/07/2024
54489;121147;3;4;10/07/2024
56424;144392;9;5;07/09/2024
177042;105148;4;4;19/01/2024
171048;154229;7;4;20/10/2024
48362;249773;5;3;27/08/2024
148636;219113;8;2;13/08/2024
2603;278372;2;1;07/10/2024
138176;121016;8;5;06/10/2024
157994;35039;9;4;21/02/2024
101100;145857;5;5;05/09/2024
48661;15598;1;4;25/02/2024
144689;244567;4;5;26/05/2024
147323;171411;8;5;06/09/2024
164347;196697;8;3;18/03/2024
164479;67686;8;1;12/07/2024
65513;146902;2;4;09/05/2024
99560;68384;6;5;18/02/2024
141447;321974;8;2;04/09/2024
90183;56634;1;4;30/06/2024
68798;10764;1;2;10/10/2024
2472;253639;9;3;01/04/2024
90032;225170;4;1;21/10/2024
51413;194748;5;3;02/11/2024
4599;34898;3;2;25/06/2024
64791;30468;9;3;08/04/2024
120307;70018;3;1;09/01/2024
137702;216238;6;3;01/04/2024
63384;315451;1;3;29/09/2024
12066;292890;8;3;25/02/2024
65158;169848;9;4;14/10/2024
80020;38715;6;2;24/08/2024
78234;294368;8;3;14/03/2024
19241;225230;7;3;08/03/2024
5098;117822;4;1;08/04/2024
146658;272779;7;5;30/07/2024
177775;283616;7;4;31/05/2024
65485;107601;1;3;04/02/2024
136938;53745;3;5;24/09/2024
169124;197825;7;1;11/09/2024
146094;39825;9;3;11/09/2024
180469;15462;6;5;11/01/2024
153191;82967;2;2;18/09/2024
92219;12554;5;2;30/04/2024
61914;237795;2;4;06/03/2024
35521;44951;3;4;23/08/2024
110263;230681;6;2;01/08/2024
141471;340418;8;4;11/06/2024
191853;322204;9;4;15/06/2024
88447;44147;5;2;02/06/2024
85413;148678;1;1;03/04/2024
90675;342782;5;4;13/11/2024
168380;326964;1;4;25/09/2024
64615;1815;2;4;25/04/2024
144147;170333;4;5;11/01/2024
161933;343934;3;1;23/07/2024
130622;135674;2;4;08/06/2024
66595;229927;8;4;21/05/2024
166959;160552;4;3;13/03/2024
38975;300884;4;4;06/08/2024
17631;31164;4;2;30/04/2024
85011;90422;3;2;24/05/2024
66341;122250;3;1;23/10/2024
26929;244590;7;3;29/10/2024
35224;212317;9;4;20/06/2024
187630;75486;1;3;18/06/2024
101212;252723;6;2;20/01/2024
97803;105035;6;3;18/10/2024
128054;249599;5;3;26/05/2024
95141;320322;5;2;27/09/2024
119724;109344;5;2;03/11/2024
73221;56344;6;1;03/02/2024
38502;325016;2;2;31/07/2024
121886;85267;9;5;28/01/2024
164291;213875;8;2;04/03/2024
105102;147148;8;5;08/07/2024
102676;6911;4;5;20/10/2024
63409;57148;2;4;06/07/2024
11420;206583;2;5;08/07/2024
143446;72698;9;2;17/01/2024
89128;255265;5;3;10/06/2024
124266;47589;7;4;06/06/2024
84542;281291;3;3;20/02/2024
157583;197445;2;4;04/04/2024
106188;62628;9;2;14/04/2024
188098;225743;7;2;21/07/2024
108843;8927;8;5;26/01/2024
20467;327512;3;1;22/08/2024
136101;11862;8;3;03/11/2024
157181;269825;1;4;08/08/2024
44655;192896;5;5;02/04/2024
137292;158022;9;2;04/05/2024
167488;17128;8;3;29/02/2024
3669;93446;2;1;01/01/2024
15429;165714;2;5;01/10/2024
10246;247540;8;4;26/03/2024
100259;285837;1;4;18/03/2024
155878;142191;1;1;12/05/2024
4985;53973;6;5;06/04/2024
162300;139993;6;2;06/02/2024
94416;223399;8;4;13/07/2024
70062;336761;3;2;08/05/2024
15226;318212;2;2;26/02/2024
20103;242405;1;5;07/03/2024
187065;144721;9;4;18/05/2024
170789;80507;9;3;02/11/2024
111967;258527;8;1;11/03/2024
170293;310853;8;2;29/10/2024
30822;20561;9;5;04/07/2024
35564;273578;7;4;15/03/2024
7369;261197;2;4;27/01/2024
4669;218117;2;4;10/11/2024
45538;139223;1;2;17/07/2024
188259;283189;6;5;01/05/2024
