id_cidade;bairro
935;Curicaca 
935;Garrote 
935;Genipabu 
935;Grilo 
935;Guagiru 
935;Icaraí 
935;Iparana 
935;Itambé 
935;Itapoã 
935;Jandaiguaba 
935;Jardim Icaraí 
935;Lagoa do Banana 
935;Lagoa dos Porcos 
935;Lago Verde 
935;Mestre Antônio 
935;Nova Cigana 
935;Novo Pabussu 
935;Pabussu 
935;Pacheco 
935;Padre Júlio Maria 
935;Padre Romualdo 
935;Parque Leblon 
935;Parque Soledade 
935;Patricia Gomes 
935;Paumirim 
935;Planalto Caucaia 
935;Sobradinho 
935;Tabapuá 
935;Tabapuá Brasília 
935;Tabuba 
935;Toco 
935;Urucutuba 
935;Caraúbas 
935;Araturi 
935;Nova Metrópole 
935;Marechal Rondon 
935;Arianópolis 
935;Parque Albano 
935;Parque das Nações 
935;Parque Guadalajara 
935;Parque Potira 
935;São Miguel 
936;Centro 
936;Vila Operária 
936;Montividéu 
936;Prado 
936;Açude Novo 
936;Alto do Padeiro 
936;Planalto do Cadeiras 
936;Açude Velho 
936;Planalto dos lemos 
936;Pega Avoante 
936;Divisão 
936;Conjunto Habitacional 
936;Fátima 
936;Alto da Floresta 
936;Jardim Afonso Celso 
940;Centro 
940;São Miguel 
940;José Gomes Damasceno 
940;Padre José Maria Aguiar 
940;Dom Benedito 
941;Centro 
941;Cidade Nova 
941;Patriarcas 
941;Cidade 2000 
941;Cajás 
941;José Rosa 
941;Venâncio 
941;São Vicente 
941;Ipase 
941;Maratoan 
941;Santa Luzia 
941;Campo Velho 
941;Nova Terra 
941;Planalto 
941;Fátima II 
941;Fátima I 
941;Altamira 
941;São José 
941;Ponte Preta 
942;Centro 
942;Pimenta 
942;Seminário 
942;Vila Alta 
942;Palmeiral 
942;Alto da Penha 
942;Sossego 
942;Novo Crato 
942;Cacimbas 
942;Parque Recreio 
942;São Miguel 
942;Santa Luzia 
942;Mirandão 
942;Parque Granjeiro 
942;Novo Horizonte 
942;Zacarias Gonçalves 
942;França Alencar 
942;São Gonçalo 
942;São Bento 
942;Muriti 
942;São José 
942;Barro Branco 
942;Coqueiro 
942;Lameiro 
942;Granjeiro 
943;Centro 
943;Caroba 
946;Centro 
946;Francisco Nogueira de Queiroz 
946;Ipiranga 
948;Centro 
948;Boa Vista 
948;Nova Esperança 
949;Antonio Ferreira Gomes Martins 
949;Centro 
949;Francisco Martins Viana 
949;Edmundo Rodrigues 
949;Alto Alegre 
949;Mesquita Jerônimo 
949;José Raimundo de Loiola 
949;Padre Edson 
950;Alagadiço 
950;Aldeota 
950;Álvaro Weyne 
950;Amadeo Furtado 
950;Arraial Moura Brasil 
950;Barra do Ceará 
950;Benfica 
950;Bom Futuro 
950;Carlito Pamplona 
950;Centro 
950;Coco 
950;Cristo Redentor 
950;Damas 
950;Farias Brito 
950;Fátima 
950;Floresta 
950;Jacarecanga 
950;Jardim América 
950;Jardim Guanabara 
950;Jardim Iracema 
950;Joaquim Távora 
950;José Bonifácio 
950;Meireles 
950;Monte Castelo 
950;Mucuripe 
950;Papicu 
950;Parque Araxá 
950;Parquelândia 
950;Parreão 
950;Pirambú 
950;Praia de Iracema 
950;Presidente Kennedy 
950;Rodolfo Teófilo 
950;São João do Tauapé 
950;Varjota 
950;Vicente Pinzon 
950;Vila Ellery 
950;Vila Velha 
950;Antônio Bezerra 
950;Autran Nunes 
950;Conjunto Ceará I 
950;Dom Lustosa 
950;Genibau 
950;Henrique Jorge 
950;João XXIII 
950;Quintino Cunha 
950;José de Alencar 
950;Ancuri 
950;Barroso 
950;Cajazeiras 
950;Cambeba 
950;Cidade dos Funcionários 
950;Coaçu 
950;Curió 
950;Edson Queiroz 
950;Engenheiro Luciano Cavalcante 
950;Guajeru 
950;Guarapes 
950;Jangurussu 
950;Jardim das Oliveiras 
950;Lagoa Redonda 
950;Parque Iracema 
950;Parque Manibura 
950;Paupina 
950;Pedras 
950;Sabiaguaba 
950;Salinas 
950;Bom Jardim 
950;Bonsucesso 
950;Canindezinho 
950;Conjunto Ceará II 
950;Conjunto Esperança 
950;Dendê 
950;Granja Lisboa 
950;Granja Portugal 
950;Jardim Cearense 
950;Manoel Sátiro 
950;Maraponga 
950;Parque Dois Irmãos 
950;Parque Presidente Vargas 
950;Parque São José 
950;Passaré 
950;Prefeito José Walter 
950;Siqueira 
950;Aerolândia 
950;Alto da Balança 
950;Bela Vista 
950;Castelão 
950;Couto Fernades 
950;Demócrito Rocha 
950;Dias Macedo 
950;Itaóca 
950;Itaperi 
950;Mata Galinha 
950;Montese 
950;Parangaba 
950;Serrinha 
950;Vila Pery 
950;Vila União 
950;Cais do Porto 
950;Cidade 2000 
950;Manuel Dias Branco 
950;Praia do Futuro I 
950;Praia do Futuro II 
950;De Lourdes 
950;Planalto Ayrton Senna 
950;Gentilândia 
950;Conjunto Palmeiras 
950;São Bento 
953;São José 
953;Nossa Senhora das Graças 
953;Sagrado Coração de Jesus 
953;Nossa Senhora do Rosário 
956;Centro 
956;Joaquim Ferreira 
956;Salomé 
956;Miguel Saraiva 
957;Padre Mororó 
957;Centro 
957;Paulo Malaquias 
957;José Cassiano 
957;Capitão José Linhares 
957;Chico Jerônimo 
958;Centro 
958;Miguel de Sousa Martins 
958;Pinheiro 
958;Helder Eduardo Bezerra 
958;Dezessete de Março 
958;Francisco de Goes 
958;São José 
958;Maria de Jesus 
958;Accioly 
961;Centro 
961;Nova Hidrolândia 
961;Professora Mirian Ferreira 
961;Beira Rio 
961;Progresso 
961;Marinho 
961;Mororó 
963;Alto da Bela Vista 
963;Campo Velho 
963;Centro 
963;Nova Ibaretama 
963;Nossa Senhora Auxiliadora 
963;Raimunda Emilia 
964;Centro 
964;José Avelino Portela 
964;Francisco Custodio de Azevedo 
964;São João 
964;Raimundo Linhares 
964;Padre Pontes 
964;Vicente Aragão 
968;Alto do Jucá 
968;Areias I 
968;Areias II 
968;Bastiana 
968;Bugi 
968;Cajazeiras 
968;Centro 
968;Cerâmica 
968;Cocobó 
968;Cohab 
968;Chapadinha 
968;Conjunto Industrial 
968;Das Flores 
968;Esplanada I 
968;Esplanada II 
968;Jardim Iguatu 
968;João Paulo 
968;Planalto 
968;Poço Comprido 
968;Prado 
968;São Sebastião 
968;Sete de Setembro 
968;Taboleiro 
968;Veneza 
968;Vila Brasília 
968;Vila Centenário 
968;Vila Cidão 
968;Vila Moura 
968;Vila Neuma 
968;Vila Santo Antônio 
968;Paraná 
969;Boa Esperança 
969;Centro 
969;Cohab I 
969;Cohab II 
969;Liberdade 
969;Liberdade II 
969;Pelo Sinal 
969;Placa 
969;São Vicente 
970;Centro 
970;Águas Belas 
970;Alto do Bom Princípio 
970;Central 
970;São José 
972;Aldeota 
972;Alto dos Quatorze 
972;Boa Vista 
972;Berguedorf 
972;Cafute 
972;Canudos 
972;Centro 
972;Escondido 
972;Macaco 
972;Mina 
972;Pedrinhas 
972;Pereiros 
972;Reino de França 
144;Centro 
144;Beira Rio 
144;Pedra Bola 
144;Jatobá 
144;Da Paz 
144;Holandino 
144;São José 
144;Caixa D'Água 
977;Centro 
977;Genezaré 
977;Angorá 
977;Vila Machado 
977;Ponta da Serra 
977;Santo Antônio 
977;Antônio Miguel 
977;Riachão 
977;Ancuri 
977;Barrocão 
977;Caracanga 
977;Carapió 
977;Gereraú 
977;Jabuti 
977;Jibóia 
977;Laje dos Gatos 
977;Ocupação 
977;Pedras 
977;Vila Nova 
979;Alto Alegre 
979;Área Nobre 
979;Boa Vista 
979;Cacimbas 
979;Centro 
979;Coqueiro 
979;Cruzeiro 
979;Estação 
979;Fazendinha 
979;Das Flores 
979;Julho 
979;Ladeira 
979;Madalenas 
979;Maranhão 
979;Mourão 
979;Nova Aldeota 
979;Picos 
979;São Francisco 
979;São Sebastião 
979;Senharão 
979;Urbano Teixeira 
979;Violete 
982;Centro 
983;Centro 
983;Padre Sebastião Marleno 
983;Beira Rio 
983;Nossa Senhora da Conceição 
983;Jaime Costa Pinheiro 
985;Centro 
985;Aloísio Diógenes 
985;Celso Barreira Filho 
985;Luiz Pinto 
985;Antônio Duarte 
987;Centro 
987;João Pereira de Sousa 
987;Urias Novais 
987;Olavo Napoleão de Araújo 
987;Bela Vista 
987;Décio Sampaio Couto 
987;Nossa Senhora de Fátima 
987;Clodoaldo Xavier Sampaio 
987;Lourival Gondim 
987;Santa Terezinha 
987;Otoni de Sá Roriz 
987;Frei Damião 
988;Centro 
988;Matulão 
988;Bela Vista 
988;Portal de Santana 
990;Centro 
990;Juvêncio Santana 
990;São Miguel 
990;Carité 
990;Fátima 
990;Pedrinhas 
990;Aeroporto 
990;Brejo Seco 
990;Betolândia 
990;Novo Juazeiro 
990;Leandro Bezerra de Menezes 
990;Timbaúba 
990;Pio XII 
990;Franciscanos 
990;Limoeiro 
990;Pirajá 
990;Romeirão 
990;João Cabral 
990;Triângulo 
990;Antônio Vieira 
990;Santa Teresa 
990;Salesianos 
990;Socorro 
990;Salgadinho 
990;Horto 
990;Planalto 
990;Lagoa Seca 
990;Jardim Gonzaga 
990;São José 
990;José Geraldo da Cruz 
990;Tiradentes 
990;Campo Alegre 
990;Cidade Universitária 
990;Frei Damião 
990;Santo Antonio 
991;Centro 
991;Nossa Senhora de Fátima 
991;São Mateus 
991;São José 
991;Planalto 
991;Alto da Paz 
991;Côco Verde 
991;Alto do Tó 
991;Sagrada Família 
991;Padre Manoel Lemos Braga 
992;Coronel Raimundo Augusto Lima 
992;Coronel Francisco Correia Lima 
993;Centro 
993;Ilha 
993;Luiz Alves de Freitas 
993;Boa Fé 
993;Bom Nome 
993;Santa Luzia 
993;Monsenhor Otávio 
993;João XXIII 
993;Doutor José Simões 
993;Pitombeira 
993;Brotolândia 
993;Socorro 
993;Limoeirinho 
993;Bom Jesus 
993;Antônio Holanda 
993;Bom Jesus do Cruzeiro 
994;Centro 
994;Henrique Jorge 
994;Santa Terezinha 
994;Nova Madalena 
994;Pinhos 
994;Antônio Firmino de Pinho 
994;São José 
994;Boa Vista 
994;Santana 
995;Centro 
995;Parque Piratininga 
995;Coqueiral 
995;Novo Maracanaú 
995;Distrito Industrial do Ceará 
995;Conjunto Timbó 
995;Jereissati Setor C 
995;Jereissati Setor B 
995;Jereissati Setor A 
995;Jereissati Setor D 
995;Jereissati Setor E 
995;Independência 
995;Boa Vista 
995;Alto da Mangueira 
995;Picada 
995;Carneiro de Mendonça 
995;Furna da Onça 
995;Antônio Justa 
995;Parque Luzardo Viana 
995;Pau Serrado 
995;Mucunã 
995;Cágado 
995;Jaçanau 
995;Tijuca 
995;Alto Alegre 
995;Jari 
995;Jatobá 
995;Siqueira 
995;Parque Santa Maria 
995;Alto Alegre I 
995;Alto Alegre II 
995;Novo Oriente 
995;Acaracuzinho I 
995;Acaracuzinho II 
995;Esplanada do Mondubim 
995;Pajuçara 
995;Boa Esperança 
995;Jardim Paraíso 
995;Alto da Bonança 
995;Arronches 
995;Parque Progresso 
995;Parque Tropical 
995;Jardim Bandeirante 
995;Novo Mondubim 
996;Centro 
996;Outra Banda 
996;Preguiça 
996;Pirapora 
996;Gavião 
996;Guabiraba 
996;Parque Santa Fé 
996;Aldeoma 
996;Parque São João 
996;Tangueira 
996;Coité 
996;Parque Iracema 
996;Santos Dumont 
996;Novo Parque Iracema 
996;Lameirão 
996;Urucara 
996;Novo Maranguape I 
996;Novo Maranguape II 
996;Cônego Raimundo Pinto 
999;Centro 
999;Ginásio 
999;Cartucha 
999;São João 
999;Nossa Senhora de Fátima 
999;Cruzeiro 
999;Bandeira Branca 
999;Usina Velha 
999;Alto da Boa Vista 
999;Joaquim Marques 
999;Alto da Cadeia 
999;Santa Úrsula 
1000;Centro 
1000;Nossa Senhora de Fátima 
1000;Dantas 
1000;Nova Mauriti 
1000;Populares 
1000;Monte Alegre 
1000;Bela Vista II 
1000;Bela Vista I 
1000;Dom Bosco 
1000;César Nascimento 
1000;José Silcon de Lacerda 
1001;Centro 
1001;Divino Salvador 
1001;Dom Expedito 
1001;Coronel Bezerril 
1002;Centro 
1002;Eucaliptos 
1002;Casa Própria 
1002;Francisca do Socorro 
1002;Frei Damião 
1002;Rodoviário 
1002;das Missionárias 
1002;Padre Cícero 
1005;Centro 
1005;Antonio Linard 
1005;Lordival Januário Pereira 
1005;da Fé 
1005;Nelson Cândido de Macedo 
1005;José de Iaiá 
1005;Adalberto Casimiro de Farias 
1005;São José 
1005;Rubens Arrais Maia 
1005;Novo Milênio 
1005;Antonio Luiz 
1005;José Pimenta 
1006;Centro 
1006;Tejubana 
1006;Vila Iracema 
1006;Antônio Felinto 
1006;Vila Salete 
1006;Vila São José 
1006;Vila Recreio 
1006;Vila Betânia 
1007;Centro 
1007;Trizidela 
1007;Quadra 
1007;Alto da Boa Vista 
1007;Prado 
1007;Jucás 
1007;Lilio Gentil Leitão 
1007;Carrapicho 
1014;Centro 
1014;Água Boa 
1014;Progresso 
1014;Timbaúba 
1014;Tamarindo 
1014;Alto da Boa Vista 
1014;São Francisco 
1014;Patronato 
1014;Universidade 
1015;Centro 
1015;Prefeito Manoel Claudino Sales 
1015;Boa Vista 
1015;Colinas 
1015;Açude Oriente II 
1015;Açude Oriente I 
1015;Vila Feliz 
1015;Lagoa do Tigre Sul 
1015;Lagoa do Tigre Norte 
1015;João Antero 
1015;Vicente Rodrigues Vieira 
1019;Centro 
1019;Carnaubinha 
1019;Pracinha 
1019;São José 
1019;Forquilha 
1019;Parque Aratanha 
1019;São Bento 
1019;Alto São João 
1021;Centro 
1021;Bananeira 
1021;Barro Branco 
1023;Centro 
1023;Vinte e Oito de Agosto 
1023;Bica 
1023;São Francisco 
1023;Vila Campos 
1023;Caboclos 
1026;Centro 
1026;Beleza 
1026;Planalto 
1026;Horácio Alves Noronha 
1026;Brasília 
1026;Caixa d'Água 
1026;Cachimbo 
1026;Vila Nova 
1027;Centro 
1027;Vicente Farias 
1027;Arrudas 
1027;Esplanada do Conjunto 
1027;Bela Vista 
1028;Boa Esperança 
1028;Bom Princípio 
1028;Centro 
1028;Chico Leandro 
1028;Padre Geraldo 
1028;Riso do Prado 
1028;Santa Maria 
1028;Santa Úrsula 
1029;Centro 
1029;Frei Damião 
1029;Nossa Senhora Aparecida 
1029;Padre Cícero 
1033;Armando Melo 
1033;Alto do Bentivi 
1033;Alto do Bumerang 
1033;Alto dos Maias 
1033;Centro 
1033;João Paulo II 
1033;Piquezinho 
1033;Rancho Verde 
1035;Centro 
1035;Aeroporto 
1035;Eufrasino Neto 
1035;Betânia 
1035;Jericó 
1035;Jardim das Oliveiras 
1036;Centro 
1036;José Aristarco Cardoso 
1036;Sol Nascente 
1036;José Irapuan Tavares de Lavor 
1036;Entre Rios 
1036;Campo Santo 
1036;Imaculada Conceição 
1037;Vila Campo 
1037;Vila Padre Cícero 
1037;Vila Andrade 
1037;São Francisco 
1037;Guaribas 
1037;Centro 
1038;Centro 
1038;Trapiá 
1038;Pedro Paulino de Freitas 
1038;Manoel Dantas de Almeida 
1039;Centro 
1039;Alto Brilhante 
1039;Cidade Nova 
1039;Colinas 
1040;Alto da Boa Vista 
1040;Alto São Francisco 
1040;Baviera 
1040;Boto 
1040;Campo Novo 
1040;Campo Velho 
1040;Carrascal 
1040;Centro 
1040;Cohab 
1040;Combate 
1040;Curicaca 
1040;Herval 
1040;Irajá 
1040;Jardim dos Monólitos 
1040;Monte Alegre 
1040;Nova Jerusalém 
1040;Planalto Renascer 
1040;Planalto Universitário 
1040;Putiú 
1040;São João 
1040;Triângulo 
1043;Pontal 
1043;Centro 
1043;Leão 
1043;Nova Morada 
1046;Tabuleiro da Vaquejada 
1046;Tabuleiro do Catavento 
1046;Várzea Alegre 
1046;Vila Ramalho 
1046;Nossa Senhora de Fátima 
1046;Vila Gonçalves 
1046;Vila Matoso 
1046;Alto do Velame 
1046;Pitombeira 
1046;Ipiranga 
1046;Planalto da Catumbela 
1046;Planalto da Bela Vista 
1046;Centro 
1049;Centro 
1049;Alto da Liberdade 
1049;Pedregal 
1049;Jericó 
1049;Gerardo Arcanjo 
1049;Retiro 
1049;João Alfredo 
1051;Centro 
1051;Luis Demerval de Andrade 
1051;Raimundo Mesquita Sobrinho 
1051;José Ernane Catunda Sales 
1051;Pedra da Saudade 
1051;Dr. Afonso Walter M. Pinto 
1051;Diro Moreira 
1051;Flores 
1051;Edson Lobo de Mesquita 
1051;Planalto da Piracicaba 
1051;Senador Francisco Menezes Pimentel 
1051;Primavera 
1051;Boa Vida 
1054;Centro 
1054;Pacheco 
1054;Velosa 
1054;Bela Vista 
1054;João Candido 
1057;Centro 
1057;Nossa Senhora do Amparo 
1057;Nossa Senhora do Carmo 
1057;Pitombeiras 
1058;Centro 
1058;Sumaré 
1058;Dom José 
1058;Domingos Olímpio 
1058;Cidade Dr. José Euclides Ferreira Gomes Júnior 
1058;Alto Cristo 
1058;Junco 
1058;Campo dos Velhos 
1058;Parque Silvana 
1058;Colina da Boa Vista 
1058;Da Expectativa 
1058;Coração de Jesus 
1058;Alto Brasília 
1058;Jerônimo de Medeiros Prado 
1058;Derby Clube 
1058;Pedrinhas 
1058;Várzea Grande 
1058;Cohab II 
1058;Cohab I 
1058;Jatobá 
1058;Sinhá Sabóia 
1058;Dom Expedito 
1058;Distrito Industrial 
1058;Padre Ibiapina 
1060;Centro 
1060;José Mendes 
1060;8 de Setembro 
1060;Água Santa 
1060;Bom Futuro 
1060;Macena 
1060;São Vicente 
1060;São Francisco 
1060;Joaquim Fernandes Colares 
1060;Lula 
1060;8 de Junho 
1061;Centro 
1061;Monsenhor Holanda 
1061;Monte Azul 
1061;das Pedrinhas 
1061;Monte Castelo 
1061;São José 
1061;São Pedro 
1061;Antonio Mota Filho 
1061;Areias 
1061;Bola Branca 
1061;Centro 
1061;Jardim América 
1061;Poço Escuro 
1061;São José 
1063;Luiz Antônio de Oliveira Sousa 
1063;Cidade Nova 
1063;Centro 
1063;Manoel Alves Mota 
1063;Bezerra de Sousa 
1063;Nova Aldeota 
1063;dos Colibris 
1063;Alto do Cruzeiro 
1063;Tauazinho 
1063;Alto Brilhante 
1063;José Alexandrino Nogueira 
1063;José Holanda Lima 
1063;Francisco Soares de Carvalho 
1063;Sebastião César Rêgo 
1066;Boa Esperança I 
1066;Carnaúba Torta 
1066;Boa Esperança II 
1066;Centro 
1066;Cotesa 
1066;Ilha 
1066;Planalto Norte 
1066;São Francisco 
1066;São Gonçalo 
1066;Serrinha 
1066;Vila Nova 
1066;São José 
1066;"Volta do ""S"" "
1072;Centro 
1072;Brasília 
1072;Roberto Dourado 
1072;Nossa Senhora do Livramento 
1072;26 de Março 
1072;Alecrim 
1074;Centro 
1074;Juremal 
1074;Sanharol 
1074;Varzante 
1074;Praça Santo Antonio 
1074;Betânia 
1074;Grossos 
1074;Brejinho dos Vieiras 
1074;Dona Rosinha 
1074;Patos 
1074;Riachinho 
1074;Buenos Aires 
1074;Serrinha 
1074;Zezinho Costa 
1074;Varjota 
1074;Baixio do Exu 
1074;Alto do Tenente 
1076;Central 
1076;Luiz Gonzaga Bezerra 
1076;Major Ari de Pinho 
1076;Vereador Tarcisio Bezerra Galvão 
1076;Petrópolis 
1076;Senador Dinarte de Medeiros Mariz 
1076;Padre José Dantas Cortez 
1102;Centro 
1102;São José 
1102;Dom José Adelino Dantas 
1102;Santa Rita de Cássia 
1103;Centro 
1103;Valdemar Campielo Maresco 
1103;Pacheco 
1108;Santo Antônio 
1108;Novo Horizonte 
1108;Centro 
1108;Alto do Remédio 
1109;Doutor José Bezerra 
1109;José Dantas de Araújo 
1109;Radir Pereira 
1109;Parque Dourado 
1109;Manoel Tomaz de Araújo 
1109;Valfredo Galvão 
1109;JK 
1109;Coronel Manoel Salustino 
1109;Paizinho Maria 
1109;Professor Gilberto da Cunha Pinheiro 
1109;Sílvio Bezerra 
1109;Santa Maria Gorete 
1111;Boa Esperança 
1111;Centro 
1111;Cohabinal 
1111;Emaús 
1111;Jardim Planalto 
1111;Liberdade 
1111;Monte Castelo 
1111;Parque de Exposições 
1111;Passagem de Areia 
1111;Rosa dos Ventos 
1111;Santa Tereza 
1111;Santos Reis 
1111;Vale do Sol 
1111;Parque do Jiqui 
1111;Nova Parnamirim 
1113;Alto da Bela Vista 
1113;Prefeito Jose Marcelino de Oliveira 
1113;Centro 
1113;Dinarte Mariz 
1113;Alto do Juazeiro 
1129;Centro 
1129;Iguaraçu 
1129;Luiz Inácio 
1129;Barro Vermelho 
1129;João Leopoldo Lopes 
1129;São Manoel 
1129;Antônio Jota 
1133;Centro 
1133;Doze de Julho 
1133;Doutor Onézimo Maia 
1133;São Bento 
1137;Vila do Rio 
1137;Centro 
1137;Sao Jose 
1137;Santo Amaro 
1137;Santa Cecilia 
1137;Novo Jardim 
1137;Emboca 
1137;Santa Maria 
1137;Floresta 
1147;Jesus Menino 
1147;Centro 
1147;Bernardino de Sena 
1147;Antônio Aciole da Silva 
1147;Clavinote 
1163;Centro 
1163;Alto da Conceição 
1163;Belo Horizonte 
1163;Boa Vista 
1163;Doze Anos 
1163;Santo Antônio 
1163;Bom Jardim 
1163;Paredões 
1163;Barrocas 
1163;Abolição 
1163;Nova Betânia 
1163;Aeroporto 
1163;Dix Sept Rosado 
1163;Itapetinga 
1163;Bom Jesus 
1163;Alagados 
1163;Ilha de Santa Luzia 
1163;Alto de São Manoel 
1163;Pintos 
1163;Presidente Costa e Silva 
1163;Planalto Treze de Maio 
1163;Alto do Sumaré 
1163;Dom Jaime Câmara 
1163;Lagoa do Mato 
1163;Santa Delmira 
1163;Redenção 
1163;Rincão 
1164;Santos Reis 
1164;Praia do Meio 
1164;Rocas 
1164;Ribeira 
1164;Petrópolis 
1164;Areia Preta 
1164;Mãe Luíza 
1164;Tirol 
1164;Cidade Alta 
1164;Lagoa Seca 
1164;Alecrim 
1164;Quintas 
1164;Nordeste 
1164;Bom Pastor 
1164;Cidade da Esperança 
1164;Lagoa Nova 
1164;Nova Descoberta 
1164;Candelária 
1164;Cidade Nova 
1164;Filipe Camarão 
1164;Guarapés 
1164;Pitimbú 
1164;Neópolis 
1164;Capim Macio 
1164;Ponta Negra 
1164;Igapó 
1164;Nossa Senhora da Apresentação 
1164;Potengi 
1164;Salinas 
1164;Lagoa Azul 
1164;Pajuçara 
1164;Redinha 
1164;Barro Vermelho 
1164;Nossa Senhora de Nazaré 
1164;Planalto 
1172;Centro 
1172;Maria Terceira 
1172;Cruz do Monte 
1172;São Sebastião 
1172;Ivan Bezerra 
1172;Dinarte Mariz 
1172;Boqueirão 
1193;Centro 
1193;Renascer 
1193;Sao Goncalo 
1193;Novo Horizonte 
1193;Sao Joao Batista 
1193;Esperanca 
1210;Centro 
1210;Beira Rio 
1210;Nova Bonita 
1210;Liberdade 
1222;Centro 
1222;Arécio Batista 
1222;Liberdade 
1222;Derosse Mariz 
1222;Helvécio Praxedes 
1222;Ambrozina 
1268;Alto da Boa Vista 
1268;Baralho 
1268;Brasília 
1268;Centro 
1268;Comercial Norte 
1268;Imaculada 
1268;Jardim Aeroporto 
1268;Jardim São Severino 
1268;Jardim São Vicente 
1268;Mário Andreazza 
1268;Rio do Meio 
1268;São Bento 
1268;Sesi 
1268;Tambay 
1294;Centro de Campina Grande 
1294;Alto Branco 
1294;Araxá 
1294;Bela Vista 
1294;Bodocongó 
1294;Castelo Branco 
1294;Catolé 
1294;Centenário 
1294;Cidades 
1294;Conceição 
1294;Cruzeiro 
1294;Cuites 
1294;Dinamérica 
1294;Distrito Industrial 
1294;Estação Velha 
1294;Itararé 
1294;Jardim Continental 
1294;Jardim Paulistano 
1294;Jardim Tavares 
1294;Jeremias 
1294;José Pinheiro 
1294;Lauritzen 
1294;Liberdade 
1294;Louzeiro 
1294;Malvinas 
1294;Mirante 
1294;Monte Castelo 
1294;Monte Santo 
1294;Nações 
1294;Nova Brasília 
1294;Novo Bodocongo 
1294;Palmeira 
1294;Pedregal 
1294;Prata 
1294;Presidente Médici 
1294;Quarenta 
1294;Ramadinha 
1294;Sandra Cavalcante 
1294;Santa Cruz 
1294;São José 
1294;Santa Rosa 
1294;Santo Antônio 
1294;Serrotão 
1294;Tambor 
1294;Três Irmãs 
1294;Universitário 
1294;Vila Cabral 
1294;Acácio Figueiredo 
1294;Velame 
1294;Jardim Quarenta 
1331;Bela Vista 
1331;Cazuzinha 
1331;Estação 
1331;Imbioca 
1331;Jardim Farias 
1331;Senzala 
1331;Centro 
1338;Água Fria 
1338;Aeroclube 
1338;Altiplano Cabo Branco 
1338;Alto do Céu 
1338;Alto do Mateus 
1338;Anatólia 
1338;Estados 
1338;Indústrias 
1338;Ipês 
1338;Bancários 
1338;Bessa 
1338;Brisamar 
1338;Cabo Branco 
1338;Castelo Branco 
1338;Centro 
1338;Cidade dos Colibris 
1338;Padre Zé 
1338;Costa e Silva 
1338;Cristo Redentor 
1338;Cruz das Armas 
1338;Cuiá 
1338;Distrito Industrial 
1338;Ernani Sátiro 
1338;Ernesto Geisel 
1338;Expedicionários 
1338;Funcionários 
1338;Grotão 
1338;Ilha do Bispo 
1338;Jaguaribe 
1338;João Paulo II 
1338;João Agripino 
1338;José Américo 
1338;Jardim Cidade Universitária 
1338;Jardim Oceania 
1338;Jardim São Paulo 
1338;Jardim Veneza 
1338;Manaíra 
1338;Mandacarú 
1338;Mangabeira 
1338;Miramar 
1338;Mucumago 
1338;Oitizeiro 
1338;Paratibe 
1338;Penha 
1338;Pedro Gondim 
